study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Mendell2015	all	32.0	NA	species	32.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	all	32.0	NA	healthy	16.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	all	32.0	NA	ethnicity	32.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	all	32.0	NA	pregnant	32.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	all	32.0	NA	medication	32.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	all	32.0	NA	sex	18.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	all	32.0	NA	sex	14.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	all	32.0	NA	overnight fast	32.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	mildHI	8.0	all	healthy	8.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	mildHI	8.0	all	ethnicity	8.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	mildHI	8.0	all	sex	5.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	mildHI	8.0	all	sex	3.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	mildHI	8.0	all	age	8.0	NA	NA	49.5	NA	7.5	NA	NA	NA	yr	NA
Mendell2015	mildHI	8.0	all	weight	8.0	NA	NA	65.9	NA	11.0	NA	NA	NA	kg	NA
Mendell2015	mildHI	8.0	all	height	8.0	NA	NA	169.3	NA	10.4	NA	NA	NA	cm	NA
Mendell2015	mildHI	8.0	all	bmi	8.0	NA	NA	22.9	NA	2.9	NA	NA	NA	kg/m^2	NA
Mendell2015	mildHI	8.0	all	estimated clearance	8.0	NA	NA	87.6	NA	21.9	NA	NA	NA	ml/min	NA
Mendell2015	healthyA	8.0	all	healthy	8.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	healthyA	8.0	all	ethnicity	8.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	healthyA	8.0	all	sex	5.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	healthyA	8.0	all	sex	3.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	healthyA	8.0	all	age	8.0	NA	NA	48.5	NA	10.5	NA	NA	NA	yr	NA
Mendell2015	healthyA	8.0	all	weight	8.0	NA	NA	68.5	NA	12.8	NA	NA	NA	kg	NA
Mendell2015	healthyA	8.0	all	height	8.0	NA	NA	167.4	NA	6.1	NA	NA	NA	cm	NA
Mendell2015	healthyA	8.0	all	bmi	8.0	NA	NA	24.1	NA	3.09	NA	NA	NA	kg/m^2	NA
Mendell2015	healthyA	8.0	all	estimated clearance	8.0	NA	NA	103.5	NA	21.5	NA	NA	NA	ml/min	NA
Mendell2015	moderateHI	8.0	all	healthy	8.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	moderateHI	8.0	all	ethnicity	8.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	moderateHI	8.0	all	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	moderateHI	8.0	all	sex	4.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	moderateHI	8.0	all	age	8.0	NA	NA	51.0	NA	10.2	NA	NA	NA	yr	NA
Mendell2015	moderateHI	8.0	all	weight	8.0	NA	NA	82.3	NA	9.0	NA	NA	NA	kg	NA
Mendell2015	moderateHI	8.0	all	height	8.0	NA	NA	172.3	NA	10.5	NA	NA	NA	cm	NA
Mendell2015	moderateHI	8.0	all	bmi	8.0	NA	NA	27.8	NA	1.91	NA	NA	NA	kg/m^2	NA
Mendell2015	moderateHI	8.0	all	estimated clearance	8.0	NA	NA	114.6	NA	33.9	NA	NA	NA	ml/min	NA
Mendell2015	healthyB	8.0	all	healthy	8.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	healthyB	8.0	all	ethnicity	8.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	healthyB	8.0	all	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	healthyB	8.0	all	sex	4.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2015	healthyB	8.0	all	age	8.0	NA	NA	51.3	NA	9.91	NA	NA	NA	yr	NA
Mendell2015	healthyB	8.0	all	weight	8.0	NA	NA	79.6	NA	9.13	NA	NA	NA	kg	NA
Mendell2015	healthyB	8.0	all	height	8.0	NA	NA	171.4	NA	9.1	NA	NA	NA	cm	NA
Mendell2015	healthyB	8.0	all	bmi	8.0	NA	NA	27.1	NA	2.03	NA	NA	NA	kg/m^2	NA
Mendell2015	healthyB	8.0	all	estimated clearance	8.0	NA	NA	107.0	NA	29.2	NA	NA	NA	ml/min	NA
