study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Mendell2011		caucasFast	16.0	ED60	prothrombin time		plasma	coagulation assay	PT_caucasFast	0.0	hr		12.5					sec	sec
Mendell2011		caucasFast	16.0	ED60	prothrombin time		plasma	coagulation assay	PT_caucasFast	1.5	hr		17.6					sec	sec
Mendell2011		caucasFast	16.0	ED60	prothrombin time		plasma	coagulation assay	PT_caucasFast	3.0	hr		16.9					sec	sec
Mendell2011		caucasFast	16.0	ED60	prothrombin time		plasma	coagulation assay	PT_caucasFast	6.0	hr		15.4					sec	sec
Mendell2011		caucasFast	16.0	ED60	prothrombin time		plasma	coagulation assay	PT_caucasFast	12.0	hr		14.2					sec	sec
Mendell2011		caucasFast	16.0	ED60	prothrombin time		plasma	coagulation assay	PT_caucasFast	24.0	hr		13.2					sec	sec
